7.31E-07	0.198	0.002	0	0
7.34E-07	0.198	0.002	0	0
7.36E-07	0.198	0.002	0	0
7.38E-07	0.198	0.002	0	0
7.40E-07	0.198	0.002	0	0
7.42E-07	0.198	0.002	0	0
7.45E-07	0.198	0.002	0	0
7.47E-07	0.198	0.002	0	0
7.49E-07	0.198	0.002	0	0
7.51E-07	0.198	0.002	0	0
7.54E-07	0.198	0.002	0	0
7.56E-07	0.198	0.002	0	0
7.58E-07	0.198	0.002	0	0
7.61E-07	0.198	0.002	0	0
7.63E-07	0.198	0.002	0	0
7.65E-07	0.198	0.002	0	0
7.67E-07	0.198	0.002	0	0
7.70E-07	0.198	0.002	0	0
7.72E-07	0.198	0.002	0	0
7.74E-07	0.198	0.002	0	0
7.77E-07	0.198	0.002	0	0
7.79E-07	0.198	0.002	0	0
7.81E-07	0.198	0.002	0	0
7.84E-07	0.198	0.002	0	0
7.86E-07	0.198	0.002	0	0
7.88E-07	0.198	0.002	0	0
7.91E-07	0.198	0.002	0	0
7.93E-07	0.198	0.002	0	0
7.95E-07	0.198	0.002	0	0
7.98E-07	0.198	0.002	0	0
8.00E-07	0.198	0.002	0	0
8.03E-07	0.198	0.002	0	0
8.05E-07	0.198	0.002	0	0
8.07E-07	0.198	0.002	0	0
8.10E-07	0.198	0.002	0	0
8.12E-07	0.198	0.002	0	0
8.15E-07	0.197	0.003	0	0
8.17E-07	0.197	0.003	0	0
8.20E-07	0.197	0.003	0	0
8.22E-07	0.197	0.003	0	0
8.25E-07	0.197	0.003	0	0
8.27E-07	0.197	0.003	0	0
8.30E-07	0.197	0.003	0	0
8.32E-07	0.197	0.003	0	0
8.35E-07	0.197	0.003	0	0
8.37E-07	0.197	0.003	0	0
8.40E-07	0.197	0.003	0	0
8.42E-07	0.197	0.003	0	0
8.45E-07	0.197	0.003	0	0
8.47E-07	0.197	0.003	0	0
8.50E-07	0.197	0.003	0	0
8.52E-07	0.197	0.003	0	0
8.55E-07	0.197	0.003	0	0
8.57E-07	0.197	0.003	0	0
8.60E-07	0.197	0.003	0	0
8.62E-07	0.197	0.003	0	0
8.65E-07	0.197	0.003	0	0
8.68E-07	0.197	0.003	0	0
8.70E-07	0.197	0.003	0	0
8.73E-07	0.197	0.003	0	0
8.75E-07	0.197	0.003	0	0
8.78E-07	0.197	0.003	0	0
8.81E-07	0.197	0.003	0	0
8.83E-07	0.197	0.003	0	0
8.86E-07	0.197	0.003	0	0
8.89E-07	0.197	0.003	0	0
8.91E-07	0.197	0.003	0	0
8.94E-07	0.197	0.003	0	0
8.97E-07	0.197	0.003	0	0
8.99E-07	0.197	0.003	0	0
9.02E-07	0.197	0.003	0	0
9.05E-07	0.197	0.003	0	0
9.08E-07	0.197	0.003	0	0
9.10E-07	0.197	0.003	0	0
9.13E-07	0.197	0.003	0	0
9.16E-07	0.197	0.003	0	0
9.18E-07	0.197	0.003	0	0
9.21E-07	0.197	0.003	0	0
9.24E-07	0.197	0.003	0	0
9.27E-07	0.197	0.003	0	0
9.30E-07	0.197	0.003	0	0
9.32E-07	0.197	0.003	0	0
9.35E-07	0.197	0.003	0	0
9.38E-07	0.197	0.003	0	0
9.41E-07	0.197	0.003	0	0
9.44E-07	0.196	0.004	0	0
9.46E-07	0.196	0.004	0	0
9.49E-07	0.196	0.004	0	0
9.52E-07	0.196	0.004	0	0
9.55E-07	0.196	0.004	0	0
9.58E-07	0.196	0.004	0	0
9.61E-07	0.196	0.004	0	0
9.64E-07	0.196	0.004	0	0
9.66E-07	0.196	0.004	0	0
9.69E-07	0.196	0.004	0	0
9.72E-07	0.196	0.004	0	0
9.75E-07	0.196	0.004	0	0
9.78E-07	0.196	0.004	0	0
9.81E-07	0.196	0.004	0	0
9.84E-07	0.196	0.004	0	0
9.87E-07	0.196	0.004	0	0
9.90E-07	0.196	0.004	0	0
9.93E-07	0.196	0.004	0	0
9.96E-07	0.196	0.004	0	0
9.99E-07	0.196	0.004	0	0
1.00E-06	0.196	0.004	0	0
1.00E-06	0.196	0.004	0	0
1.01E-06	0.196	0.004	0	0
1.01E-06	0.196	0.004	0	0
1.01E-06	0.196	0.004	0	0
1.02E-06	0.196	0.004	0	0
1.02E-06	0.196	0.004	0	0
1.02E-06	0.196	0.004	0	0
1.03E-06	0.196	0.004	0	0
1.03E-06	0.196	0.004	0	0
1.03E-06	0.196	0.004	0	0
1.04E-06	0.196	0.004	0	0
1.04E-06	0.196	0.004	0	0
1.04E-06	0.196	0.004	0	0
1.04E-06	0.196	0.004	0	0
1.05E-06	0.196	0.004	0	0
1.05E-06	0.196	0.004	0	0
1.05E-06	0.196	0.004	0	0
1.06E-06	0.196	0.004	0	0
1.06E-06	0.196	0.004	0	0
1.06E-06	0.196	0.004	0	0
1.07E-06	0.196	0.004	0	0
1.07E-06	0.195	0.005	0	0
1.07E-06	0.195	0.005	0	0
1.08E-06	0.195	0.005	0	0
1.08E-06	0.195	0.005	0	0
1.08E-06	0.195	0.005	0	0
1.09E-06	0.195	0.005	0	0
1.09E-06	0.195	0.005	0	0
1.09E-06	0.195	0.005	0	0
1.10E-06	0.195	0.005	0	0
1.10E-06	0.195	0.005	0	0
1.10E-06	0.195	0.005	0	0
1.11E-06	0.195	0.005	0	0
1.11E-06	0.195	0.005	0	0
1.11E-06	0.195	0.005	0	0
1.12E-06	0.195	0.005	0	0
1.12E-06	0.195	0.005	0	0
1.12E-06	0.195	0.005	0	0
1.13E-06	0.195	0.005	0	0
1.13E-06	0.195	0.005	0	0
1.13E-06	0.195	0.005	0	0
1.14E-06	0.195	0.005	0	0
1.14E-06	0.195	0.005	0	0
1.14E-06	0.195	0.005	0	0
1.15E-06	0.195	0.005	0	0
1.15E-06	0.195	0.005	0	0
1.15E-06	0.195	0.005	0	0
1.16E-06	0.195	0.005	0	0
1.16E-06	0.195	0.005	0	0
1.16E-06	0.195	0.005	0	0
1.17E-06	0.195	0.005	0	0
1.17E-06	0.195	0.005	0	0
1.17E-06	0.195	0.005	0	0
1.18E-06	0.195	0.005	0	0
1.18E-06	0.195	0.005	0	0
1.18E-06	0.195	0.005	0	0
1.19E-06	0.195	0.005	0	0
1.19E-06	0.195	0.005	0	0
1.20E-06	0.195	0.005	0	0
1.20E-06	0.194	0.006	0	0
1.20E-06	0.194	0.006	0	0
1.21E-06	0.194	0.006	0	0
1.21E-06	0.194	0.006	0	0
1.21E-06	0.194	0.006	0	0
1.22E-06	0.194	0.006	0	0
1.22E-06	0.194	0.006	0	0
1.22E-06	0.194	0.006	0	0
1.23E-06	0.194	0.006	0	0
1.23E-06	0.194	0.006	0	0
1.24E-06	0.194	0.006	0	0
1.24E-06	0.194	0.006	0	0
1.24E-06	0.194	0.006	0	0
1.25E-06	0.194	0.006	0	0
1.25E-06	0.194	0.006	0	0
1.25E-06	0.194	0.006	0	0
1.26E-06	0.194	0.006	0	0
1.26E-06	0.194	0.006	0	0
1.27E-06	0.194	0.006	0	0
1.27E-06	0.194	0.006	0	0
1.27E-06	0.194	0.006	0	0
1.28E-06	0.194	0.006	0	0
1.28E-06	0.194	0.006	0	0
1.28E-06	0.194	0.006	0	0
1.29E-06	0.194	0.006	0	0
1.29E-06	0.194	0.006	0	0
1.30E-06	0.194	0.006	0	0
1.30E-06	0.194	0.006	0	0
1.30E-06	0.194	0.006	0	0
1.31E-06	0.194	0.006	0	0
1.31E-06	0.194	0.006	0	0
1.32E-06	0.194	0.006	0	0
1.32E-06	0.194	0.006	0	0
1.32E-06	0.194	0.006	0	0
1.33E-06	0.193	0.007	0	0
1.33E-06	0.193	0.007	0	0
1.34E-06	0.193	0.007	0	0
1.34E-06	0.193	0.007	0	0
1.34E-06	0.193	0.007	0	0
1.35E-06	0.193	0.007	0	0
1.35E-06	0.193	0.007	0	0
1.36E-06	0.193	0.007	0	0
1.36E-06	0.193	0.007	0	0
1.36E-06	0.193	0.007	0	0
1.37E-06	0.193	0.007	0	0
1.37E-06	0.193	0.007	0	0
1.38E-06	0.193	0.007	0	0
1.38E-06	0.193	0.007	0	0
1.38E-06	0.193	0.007	0	0
1.39E-06	0.193	0.007	0	0
1.39E-06	0.193	0.007	0	0
1.40E-06	0.193	0.007	0	0
1.40E-06	0.193	0.007	0	0
1.41E-06	0.193	0.007	0	0
1.41E-06	0.193	0.007	0	0
1.41E-06	0.193	0.007	0	0
1.42E-06	0.193	0.007	0	0
1.42E-06	0.193	0.007	0	0
1.43E-06	0.193	0.007	0	0
1.43E-06	0.193	0.007	0	0
1.44E-06	0.193	0.007	0	0
1.44E-06	0.193	0.007	0	0
1.44E-06	0.193	0.007	0	0
1.45E-06	0.193	0.007	0	0
1.45E-06	0.193	0.007	0	0
1.46E-06	0.192	0.008	0	0
1.46E-06	0.192	0.008	0	0
1.47E-06	0.192	0.008	0	0
1.47E-06	0.192	0.008	0	0
1.47E-06	0.192	0.008	0	0
1.48E-06	0.192	0.008	0	0
1.48E-06	0.192	0.008	0	0
1.49E-06	0.192	0.008	0	0
1.49E-06	0.192	0.008	0	0
1.50E-06	0.192	0.008	0	0
1.50E-06	0.192	0.008	0	0
1.51E-06	0.192	0.008	0	0
1.51E-06	0.192	0.008	0	0
1.51E-06	0.192	0.008	0	0
1.52E-06	0.192	0.008	0	0
1.52E-06	0.192	0.008	0	0
1.53E-06	0.192	0.008	0	0
1.53E-06	0.192	0.008	0	0
1.54E-06	0.192	0.008	0	0
1.54E-06	0.192	0.008	0	0
1.55E-06	0.192	0.008	0	0
1.55E-06	0.192	0.008	0	0
1.56E-06	0.192	0.008	0	0
1.56E-06	0.192	0.008	0	0
1.57E-06	0.192	0.008	0	0
1.57E-06	0.192	0.008	0	0
1.57E-06	0.192	0.008	0	0
1.58E-06	0.192	0.008	0	0
1.58E-06	0.192	0.008	0	0
1.59E-06	0.191	0.009	0	0
1.59E-06	0.191	0.009	0	0
1.60E-06	0.191	0.009	0	0
1.60E-06	0.191	0.009	0	0
1.61E-06	0.191	0.009	0	0
1.61E-06	0.191	0.009	0	0
1.62E-06	0.191	0.009	0	0
1.62E-06	0.191	0.009	0	0
1.63E-06	0.191	0.009	0	0
1.63E-06	0.191	0.009	0	0
1.64E-06	0.191	0.009	0	0
1.64E-06	0.191	0.009	0	0
1.65E-06	0.191	0.009	0	0
1.65E-06	0.191	0.009	0	0
1.66E-06	0.191	0.009	0	0
1.66E-06	0.191	0.009	0	0
1.67E-06	0.191	0.009	0	0
1.67E-06	0.191	0.009	0	0
1.68E-06	0.191	0.009	0	0
1.68E-06	0.191	0.009	0	0
1.69E-06	0.191	0.009	0	0
1.69E-06	0.191	0.009	0	0
1.70E-06	0.191	0.009	0	0
1.70E-06	0.191	0.009	0	0
1.71E-06	0.191	0.009	0	0
1.71E-06	0.191	0.009	0	0
1.72E-06	0.19	0.01	0	0
1.72E-06	0.19	0.01	0	0
1.73E-06	0.19	0.01	0	0
1.73E-06	0.19	0.01	0	0
1.74E-06	0.19	0.01	0	0
1.74E-06	0.19	0.01	0	0
1.75E-06	0.19	0.01	0	0
1.75E-06	0.19	0.01	0	0
1.76E-06	0.19	0.01	0	0
1.76E-06	0.19	0.01	0	0
1.77E-06	0.19	0.01	0	0
1.78E-06	0.19	0.01	0	0
1.78E-06	0.19	0.01	0	0
1.79E-06	0.19	0.01	0	0
1.79E-06	0.19	0.01	0	0
1.80E-06	0.19	0.01	0	0
1.80E-06	0.19	0.01	0	0
1.81E-06	0.19	0.01	0	0
1.81E-06	0.19	0.01	0	0
1.82E-06	0.19	0.01	0	0
1.82E-06	0.19	0.01	0	0
1.83E-06	0.19	0.01	0	0
1.83E-06	0.19	0.01	0	0
1.84E-06	0.19	0.01	0	0
1.85E-06	0.19	0.01	0	0
1.85E-06	0.189	0.011	0	0
1.86E-06	0.189	0.011	0	0
1.86E-06	0.189	0.011	0	0
1.87E-06	0.189	0.011	0	0
1.87E-06	0.189	0.011	0	0
1.88E-06	0.189	0.011	0	0
1.88E-06	0.189	0.011	0	0
1.89E-06	0.189	0.011	0	0
1.90E-06	0.189	0.011	0	0
1.90E-06	0.189	0.011	0	0
1.91E-06	0.189	0.011	0	0
1.91E-06	0.189	0.011	0	0
1.92E-06	0.189	0.011	0	0
1.92E-06	0.189	0.011	0	0
1.93E-06	0.189	0.011	0	0
1.94E-06	0.189	0.011	0	0
1.94E-06	0.189	0.011	0	0
1.95E-06	0.189	0.011	0	0
1.95E-06	0.189	0.011	0	0
1.96E-06	0.189	0.011	0	0
1.97E-06	0.189	0.011	0	0
1.97E-06	0.189	0.011	0	0
1.98E-06	0.189	0.011	0	0
1.98E-06	0.188	0.012	0	0
1.99E-06	0.188	0.012	0	0
2.00E-06	0.188	0.012	0	0
2.00E-06	0.188	0.012	0	0
2.01E-06	0.188	0.012	0	0
2.01E-06	0.188	0.012	0	0
2.02E-06	0.188	0.012	0	0
2.03E-06	0.188	0.012	0	0
2.03E-06	0.188	0.012	0	0
2.04E-06	0.188	0.012	0	0
2.04E-06	0.188	0.012	0	0
2.05E-06	0.188	0.012	0	0
2.06E-06	0.188	0.012	0	0
2.06E-06	0.188	0.012	0	0
2.07E-06	0.188	0.012	0	0
2.07E-06	0.188	0.012	0	0
2.08E-06	0.188	0.012	0	0
2.09E-06	0.188	0.012	0	0
2.09E-06	0.188	0.012	0	0
2.10E-06	0.188	0.012	0	0
2.11E-06	0.188	0.012	0	0
2.11E-06	0.188	0.012	0	0
2.12E-06	0.187	0.013	0	0
2.12E-06	0.187	0.013	0	0
2.13E-06	0.187	0.013	0	0
2.14E-06	0.187	0.013	0	0
2.14E-06	0.187	0.013	0	0
2.15E-06	0.187	0.013	0	0
2.16E-06	0.187	0.013	0	0
2.16E-06	0.187	0.013	0	0
2.17E-06	0.187	0.013	0	0
2.18E-06	0.187	0.013	0	0
2.18E-06	0.187	0.013	0	0
2.19E-06	0.187	0.013	0	0
2.20E-06	0.187	0.013	0	0
2.20E-06	0.187	0.013	0	0
2.21E-06	0.187	0.013	0	0
2.22E-06	0.187	0.013	0	0
2.22E-06	0.187	0.013	0	0
2.23E-06	0.187	0.013	0	0
2.24E-06	0.187	0.013	0	0
2.24E-06	0.187	0.013	0	0
2.25E-06	0.186	0.014	0	0
2.26E-06	0.186	0.014	0	0
2.26E-06	0.186	0.014	0	0
2.27E-06	0.186	0.014	0	0
2.28E-06	0.186	0.014	0	0
2.28E-06	0.186	0.014	0	0
2.29E-06	0.186	0.014	0	0
2.30E-06	0.186	0.014	0	0
2.30E-06	0.186	0.014	0	0
2.31E-06	0.186	0.014	0	0
2.32E-06	0.186	0.014	0	0
2.32E-06	0.186	0.014	0	0
2.33E-06	0.186	0.014	0	0
2.34E-06	0.186	0.014	0	0
2.35E-06	0.186	0.014	0	0
2.35E-06	0.186	0.014	0	0
2.36E-06	0.186	0.014	0	0
2.37E-06	0.186	0.014	0	0
2.37E-06	0.186	0.014	0	0
2.38E-06	0.186	0.014	0	0
2.39E-06	0.185	0.015	0	0
2.40E-06	0.185	0.015	0	0
2.40E-06	0.185	0.015	0	0
2.41E-06	0.185	0.015	0	0
2.42E-06	0.185	0.015	0	0
2.42E-06	0.185	0.015	0	0
2.43E-06	0.185	0.015	0	0
2.44E-06	0.185	0.015	0	0
2.45E-06	0.185	0.015	0	0
2.45E-06	0.185	0.015	0	0
2.46E-06	0.185	0.015	0	0
2.47E-06	0.185	0.015	0	0
2.48E-06	0.185	0.015	0	0
2.48E-06	0.185	0.015	0	0
2.49E-06	0.185	0.015	0	0
2.50E-06	0.185	0.015	0	0
2.51E-06	0.185	0.015	0	0
2.51E-06	0.185	0.015	0	0
2.52E-06	0.184	0.016	0	0
2.53E-06	0.184	0.016	0	0
2.54E-06	0.184	0.016	0	0
2.54E-06	0.184	0.016	0	0
2.55E-06	0.184	0.016	0	0
2.56E-06	0.184	0.016	0	0
2.57E-06	0.184	0.016	0	0
2.57E-06	0.184	0.016	0	0
2.58E-06	0.184	0.016	0	0
2.59E-06	0.184	0.016	0	0
2.60E-06	0.184	0.016	0	0
2.60E-06	0.184	0.016	0	0
2.61E-06	0.184	0.016	0	0
2.62E-06	0.184	0.016	0	0
2.63E-06	0.184	0.016	0	0
2.64E-06	0.184	0.016	0	0
2.64E-06	0.184	0.016	0	0
2.65E-06	0.184	0.016	0	0
2.66E-06	0.183	0.017	0	0
2.67E-06	0.183	0.017	0	0
2.68E-06	0.183	0.017	0	0
2.68E-06	0.183	0.017	0	0
2.69E-06	0.183	0.017	0	0
2.70E-06	0.183	0.017	0	0
2.71E-06	0.183	0.017	0	0
2.72E-06	0.183	0.017	0	0
2.72E-06	0.183	0.017	0	0
2.73E-06	0.183	0.017	0	0
2.74E-06	0.183	0.017	0	0
2.75E-06	0.183	0.017	0	0
2.76E-06	0.183	0.017	0	0
2.77E-06	0.183	0.017	0	0
2.77E-06	0.183	0.017	0	0
2.78E-06	0.183	0.017	0	0
2.79E-06	0.182	0.017	0	0
2.80E-06	0.182	0.018	0	0
2.81E-06	0.182	0.018	0	0
2.82E-06	0.182	0.018	0	0
2.82E-06	0.182	0.018	0	0
2.83E-06	0.182	0.018	0	0
2.84E-06	0.182	0.018	0	0
2.85E-06	0.182	0.018	0	0
2.86E-06	0.182	0.018	0	0
2.87E-06	0.182	0.018	0	0
2.88E-06	0.182	0.018	0	0
2.88E-06	0.182	0.018	0	0
2.89E-06	0.182	0.018	0	0
2.90E-06	0.182	0.018	0	0
2.91E-06	0.182	0.018	0	0
2.92E-06	0.182	0.018	0	0
2.93E-06	0.181	0.018	0	0
2.94E-06	0.181	0.019	0	0
2.95E-06	0.181	0.019	0	0
2.95E-06	0.181	0.019	0	0
2.96E-06	0.181	0.019	0	0
2.97E-06	0.181	0.019	0	0
2.98E-06	0.181	0.019	0	0
2.99E-06	0.181	0.019	0	0
3.00E-06	0.181	0.019	0	0
3.01E-06	0.181	0.019	0	0
3.02E-06	0.181	0.019	0	0
3.03E-06	0.181	0.019	0	0
3.03E-06	0.181	0.019	0	0
3.04E-06	0.181	0.019	0	0
3.05E-06	0.181	0.019	0	0
3.06E-06	0.181	0.019	0	0
3.07E-06	0.18	0.02	0	0
3.08E-06	0.18	0.02	0	0
3.09E-06	0.18	0.02	0	0
3.10E-06	0.18	0.02	0	0
3.11E-06	0.18	0.02	0	0
3.12E-06	0.18	0.02	0	0
3.13E-06	0.18	0.02	0	0
3.14E-06	0.18	0.02	0	0
3.15E-06	0.18	0.02	0	0
3.16E-06	0.18	0.02	0	0
3.16E-06	0.18	0.02	0	0
3.17E-06	0.18	0.02	0	0
3.18E-06	0.18	0.02	0	0
3.19E-06	0.18	0.02	0	0
3.20E-06	0.18	0.02	0	0
3.21E-06	0.179	0.021	0	0
3.22E-06	0.179	0.021	0	0
3.23E-06	0.179	0.021	0	0
3.24E-06	0.179	0.021	0	0
3.25E-06	0.179	0.021	0	0
3.26E-06	0.179	0.021	0	0
3.27E-06	0.179	0.021	0	0
3.28E-06	0.179	0.021	0	0
3.29E-06	0.179	0.021	0	0
3.30E-06	0.179	0.021	0	0
3.31E-06	0.179	0.021	0	0
3.32E-06	0.179	0.021	0	0
3.33E-06	0.179	0.021	0	0
3.34E-06	0.179	0.021	0	0
3.35E-06	0.178	0.022	0	0
3.36E-06	0.178	0.022	0	0
3.37E-06	0.178	0.022	0	0
3.38E-06	0.178	0.022	0	0
3.39E-06	0.178	0.022	0	0
3.40E-06	0.178	0.022	0	0
3.41E-06	0.178	0.022	0	0
3.42E-06	0.178	0.022	0	0
3.43E-06	0.178	0.022	0	0
3.44E-06	0.178	0.022	0	0
3.45E-06	0.178	0.022	0	0
3.46E-06	0.178	0.022	0	0
3.47E-06	0.178	0.022	0	0
3.48E-06	0.178	0.022	0	0
3.49E-06	0.177	0.023	0	0
3.50E-06	0.177	0.023	0	0
3.51E-06	0.177	0.023	0	0
3.53E-06	0.177	0.023	0	0
3.54E-06	0.177	0.023	0	0
3.55E-06	0.177	0.023	0	0
3.56E-06	0.177	0.023	0	0
3.57E-06	0.177	0.023	0	0
3.58E-06	0.177	0.023	0	0
3.59E-06	0.177	0.023	0	0
3.60E-06	0.177	0.023	0	0
3.61E-06	0.177	0.023	0	0
3.62E-06	0.177	0.023	0	0
3.63E-06	0.176	0.024	0	0
3.64E-06	0.176	0.024	0	0
3.65E-06	0.176	0.024	0	0
3.67E-06	0.176	0.024	0	0
3.68E-06	0.176	0.024	0	0
3.69E-06	0.176	0.024	0	0
3.70E-06	0.176	0.024	0	0
3.71E-06	0.176	0.024	0	0
3.72E-06	0.176	0.024	0	0
3.73E-06	0.176	0.024	0	0
3.74E-06	0.176	0.024	0	0
3.75E-06	0.176	0.024	0	0
3.77E-06	0.176	0.024	0	0
3.78E-06	0.175	0.025	0	0
3.79E-06	0.175	0.025	0	0
3.80E-06	0.175	0.025	0	0
3.81E-06	0.175	0.025	0	0
3.82E-06	0.175	0.025	0	0
3.83E-06	0.175	0.025	0	0
3.85E-06	0.175	0.025	0	0
3.86E-06	0.175	0.025	0	0
3.87E-06	0.175	0.025	0	0
3.88E-06	0.175	0.025	0	0
3.89E-06	0.175	0.025	0	0
3.90E-06	0.175	0.025	0	0
3.91E-06	0.174	0.025	0	0
3.93E-06	0.174	0.026	0	0
3.94E-06	0.174	0.026	0	0
3.95E-06	0.174	0.026	0	0
3.96E-06	0.174	0.026	0	0
3.97E-06	0.174	0.026	0	0
3.99E-06	0.174	0.026	0	0
4.00E-06	0.174	0.026	0	0
4.01E-06	0.174	0.026	0	0
4.02E-06	0.174	0.026	0	0
4.03E-06	0.174	0.026	0	0
4.05E-06	0.174	0.026	0	0
4.06E-06	0.173	0.026	0	0
4.07E-06	0.173	0.027	0	0
4.08E-06	0.173	0.027	0	0
4.09E-06	0.173	0.027	0	0
4.11E-06	0.173	0.027	0	0
4.12E-06	0.173	0.027	0	0
4.13E-06	0.173	0.027	0	0
4.14E-06	0.173	0.027	0	0
4.16E-06	0.173	0.027	0	0
4.17E-06	0.173	0.027	0	0
4.18E-06	0.173	0.027	0	0
4.19E-06	0.173	0.027	0	0
4.21E-06	0.172	0.028	0	0
4.22E-06	0.172	0.028	0	0
4.23E-06	0.172	0.028	0	0
4.24E-06	0.172	0.028	0	0
4.26E-06	0.172	0.028	0	0
4.27E-06	0.172	0.028	0	0
4.28E-06	0.172	0.028	0	0
4.30E-06	0.172	0.028	0	0
4.31E-06	0.172	0.028	0	0
4.32E-06	0.172	0.028	0	0
4.33E-06	0.172	0.028	0	0
4.35E-06	0.171	0.028	0	0
4.36E-06	0.171	0.029	0	0
4.37E-06	0.171	0.029	0	0
4.39E-06	0.171	0.029	0	0
4.40E-06	0.171	0.029	0	0
4.41E-06	0.171	0.029	0	0
4.43E-06	0.171	0.029	0	0
4.44E-06	0.171	0.029	0	0
4.45E-06	0.171	0.029	0	0
4.47E-06	0.171	0.029	0	0
4.48E-06	0.171	0.029	0	0
4.49E-06	0.17	0.029	0	0
4.51E-06	0.17	0.03	0	0
4.52E-06	0.17	0.03	0	0
4.53E-06	0.17	0.03	0	0
4.55E-06	0.17	0.03	0	0
4.56E-06	0.17	0.03	0	0
4.57E-06	0.17	0.03	0	0
4.59E-06	0.17	0.03	0	0
