0.756E-06 0.200 0.000 0.000 0.000
0.758E-06 0.200 0.000 0.000 0.000
0.761E-06 0.200 0.000 0.000 0.000
0.763E-06 0.200 0.000 0.000 0.000
0.765E-06 0.199 0.001 0.000 0.000
0.767E-06 0.199 0.001 0.000 0.000
0.770E-06 0.199 0.001 0.000 0.000
0.772E-06 0.199 0.001 0.000 0.000
0.774E-06 0.199 0.001 0.000 0.000
0.777E-06 0.199 0.001 0.000 0.000
0.779E-06 0.199 0.001 0.000 0.000
0.781E-06 0.199 0.001 0.000 0.000
0.784E-06 0.199 0.001 0.000 0.000
0.786E-06 0.199 0.001 0.000 0.000
0.788E-06 0.199 0.001 0.000 0.000
0.791E-06 0.199 0.001 0.000 0.000
0.793E-06 0.199 0.001 0.000 0.000
0.795E-06 0.199 0.001 0.000 0.000
0.798E-06 0.199 0.001 0.000 0.000
0.800E-06 0.199 0.001 0.000 0.000
0.803E-06 0.199 0.001 0.000 0.000
0.805E-06 0.199 0.001 0.000 0.000
0.807E-06 0.199 0.001 0.000 0.000
0.810E-06 0.199 0.001 0.000 0.000
0.812E-06 0.199 0.001 0.000 0.000
0.815E-06 0.199 0.001 0.000 0.000
0.817E-06 0.199 0.001 0.000 0.000
0.820E-06 0.199 0.001 0.000 0.000
0.822E-06 0.199 0.001 0.000 0.000
0.825E-06 0.199 0.001 0.000 0.000
0.827E-06 0.199 0.001 0.000 0.000
0.830E-06 0.199 0.001 0.000 0.000
0.832E-06 0.199 0.001 0.000 0.000
0.835E-06 0.199 0.001 0.000 0.000
0.837E-06 0.199 0.001 0.000 0.000
0.840E-06 0.199 0.001 0.000 0.000
0.842E-06 0.199 0.001 0.000 0.000
0.845E-06 0.199 0.001 0.000 0.000
0.847E-06 0.199 0.001 0.000 0.000
0.850E-06 0.199 0.001 0.000 0.000
0.852E-06 0.199 0.001 0.000 0.000
0.855E-06 0.199 0.001 0.000 0.000
0.857E-06 0.199 0.001 0.000 0.000
0.860E-06 0.199 0.001 0.000 0.000
0.862E-06 0.199 0.001 0.000 0.000
0.865E-06 0.199 0.001 0.000 0.000
0.868E-06 0.199 0.001 0.000 0.000
0.870E-06 0.199 0.001 0.000 0.000
0.873E-06 0.199 0.001 0.000 0.000
0.875E-06 0.199 0.001 0.000 0.000
0.878E-06 0.199 0.001 0.000 0.000
0.881E-06 0.199 0.001 0.000 0.000
0.883E-06 0.199 0.001 0.000 0.000
0.886E-06 0.199 0.001 0.000 0.000
0.889E-06 0.199 0.001 0.000 0.000
0.891E-06 0.199 0.001 0.000 0.000
0.894E-06 0.199 0.001 0.000 0.000
0.897E-06 0.199 0.001 0.000 0.000
0.899E-06 0.199 0.001 0.000 0.000
0.902E-06 0.199 0.001 0.000 0.000
0.905E-06 0.199 0.001 0.000 0.000
0.908E-06 0.199 0.001 0.000 0.000
0.910E-06 0.199 0.001 0.000 0.000
0.913E-06 0.199 0.001 0.000 0.000
0.916E-06 0.199 0.001 0.000 0.000
0.918E-06 0.199 0.001 0.000 0.000
0.921E-06 0.199 0.001 0.000 0.000
0.924E-06 0.199 0.001 0.000 0.000
0.927E-06 0.199 0.001 0.000 0.000
0.930E-06 0.199 0.001 0.000 0.000
0.932E-06 0.199 0.001 0.000 0.000
0.935E-06 0.199 0.001 0.000 0.000
0.938E-06 0.199 0.001 0.000 0.000
0.941E-06 0.199 0.001 0.000 0.000
0.944E-06 0.199 0.001 0.000 0.000
0.946E-06 0.199 0.001 0.000 0.000
0.949E-06 0.199 0.001 0.000 0.000
0.952E-06 0.199 0.001 0.000 0.000
0.955E-06 0.199 0.001 0.000 0.000
0.958E-06 0.199 0.001 0.000 0.000
0.961E-06 0.199 0.001 0.000 0.000
0.964E-06 0.199 0.001 0.000 0.000
0.966E-06 0.199 0.001 0.000 0.000
0.969E-06 0.199 0.001 0.000 0.000
0.972E-06 0.199 0.001 0.000 0.000
0.975E-06 0.199 0.001 0.000 0.000
0.978E-06 0.199 0.001 0.000 0.000
0.981E-06 0.199 0.001 0.000 0.000
0.984E-06 0.199 0.001 0.000 0.000
0.987E-06 0.199 0.001 0.000 0.000
0.990E-06 0.199 0.001 0.000 0.000
0.993E-06 0.199 0.001 0.000 0.000
0.996E-06 0.199 0.001 0.000 0.000
0.999E-06 0.199 0.001 0.000 0.000
0.100E-05 0.199 0.001 0.000 0.000
0.100E-05 0.199 0.001 0.000 0.000
0.101E-05 0.199 0.001 0.000 0.000
0.101E-05 0.199 0.001 0.000 0.000
0.101E-05 0.199 0.001 0.000 0.000
0.102E-05 0.199 0.001 0.000 0.000
0.102E-05 0.199 0.001 0.000 0.000
0.102E-05 0.199 0.001 0.000 0.000
0.103E-05 0.199 0.001 0.000 0.000
0.103E-05 0.199 0.001 0.000 0.000
0.103E-05 0.199 0.001 0.000 0.000
0.104E-05 0.199 0.001 0.000 0.000
0.104E-05 0.199 0.001 0.000 0.000
0.104E-05 0.199 0.001 0.000 0.000
0.104E-05 0.199 0.001 0.000 0.000
0.105E-05 0.199 0.001 0.000 0.000
0.105E-05 0.199 0.001 0.000 0.000
0.105E-05 0.199 0.001 0.000 0.000
0.106E-05 0.199 0.001 0.000 0.000
0.106E-05 0.199 0.001 0.000 0.000
0.106E-05 0.199 0.001 0.000 0.000
0.107E-05 0.199 0.001 0.000 0.000
0.107E-05 0.199 0.001 0.000 0.000
0.107E-05 0.199 0.001 0.000 0.000
0.108E-05 0.199 0.001 0.000 0.000
0.108E-05 0.199 0.001 0.000 0.000
0.108E-05 0.199 0.001 0.000 0.000
0.109E-05 0.199 0.001 0.000 0.000
0.109E-05 0.199 0.001 0.000 0.000
0.109E-05 0.199 0.001 0.000 0.000
0.110E-05 0.199 0.001 0.000 0.000
0.110E-05 0.199 0.001 0.000 0.000
0.110E-05 0.199 0.001 0.000 0.000
0.111E-05 0.199 0.001 0.000 0.000
0.111E-05 0.199 0.001 0.000 0.000
0.111E-05 0.199 0.001 0.000 0.000
0.112E-05 0.199 0.001 0.000 0.000
0.112E-05 0.199 0.001 0.000 0.000
0.112E-05 0.199 0.001 0.000 0.000
0.113E-05 0.199 0.001 0.000 0.000
0.113E-05 0.199 0.001 0.000 0.000
0.113E-05 0.199 0.001 0.000 0.000
0.114E-05 0.199 0.001 0.000 0.000
0.114E-05 0.199 0.001 0.000 0.000
0.114E-05 0.199 0.001 0.000 0.000
0.115E-05 0.199 0.001 0.000 0.000
0.115E-05 0.199 0.001 0.000 0.000
0.115E-05 0.199 0.001 0.000 0.000
0.116E-05 0.199 0.001 0.000 0.000
0.116E-05 0.199 0.001 0.000 0.000
0.116E-05 0.199 0.001 0.000 0.000
0.117E-05 0.199 0.001 0.000 0.000
0.117E-05 0.199 0.001 0.000 0.000
0.117E-05 0.199 0.001 0.000 0.000
0.118E-05 0.199 0.001 0.000 0.000
0.118E-05 0.199 0.001 0.000 0.000
0.118E-05 0.199 0.001 0.000 0.000
0.119E-05 0.199 0.001 0.000 0.000
0.119E-05 0.199 0.001 0.000 0.000
0.120E-05 0.199 0.001 0.000 0.000
0.120E-05 0.199 0.001 0.000 0.000
0.120E-05 0.199 0.001 0.000 0.000
0.121E-05 0.199 0.001 0.000 0.000
0.121E-05 0.199 0.001 0.000 0.000
0.121E-05 0.199 0.001 0.000 0.000
0.122E-05 0.199 0.001 0.000 0.000
0.122E-05 0.199 0.001 0.000 0.000
0.122E-05 0.199 0.001 0.000 0.000
0.123E-05 0.199 0.001 0.000 0.000
0.123E-05 0.199 0.001 0.000 0.000
0.124E-05 0.199 0.001 0.000 0.000
0.124E-05 0.199 0.001 0.000 0.000
0.124E-05 0.199 0.001 0.000 0.000
0.125E-05 0.199 0.001 0.000 0.000
0.125E-05 0.199 0.001 0.000 0.000
0.125E-05 0.199 0.001 0.000 0.000
0.126E-05 0.199 0.001 0.000 0.000
0.126E-05 0.199 0.001 0.000 0.000
0.127E-05 0.199 0.001 0.000 0.000
0.127E-05 0.199 0.001 0.000 0.000
0.127E-05 0.199 0.001 0.000 0.000
0.128E-05 0.199 0.001 0.000 0.000
0.128E-05 0.199 0.001 0.000 0.000
0.128E-05 0.199 0.001 0.000 0.000
0.129E-05 0.199 0.001 0.000 0.000
0.129E-05 0.199 0.001 0.000 0.000
0.130E-05 0.198 0.002 0.000 0.000
0.130E-05 0.198 0.002 0.000 0.000
0.130E-05 0.198 0.002 0.000 0.000
0.131E-05 0.198 0.002 0.000 0.000
0.131E-05 0.198 0.002 0.000 0.000
0.132E-05 0.198 0.002 0.000 0.000
0.132E-05 0.198 0.002 0.000 0.000
0.132E-05 0.198 0.002 0.000 0.000
0.133E-05 0.198 0.002 0.000 0.000
0.133E-05 0.198 0.002 0.000 0.000
0.134E-05 0.198 0.002 0.000 0.000
0.134E-05 0.198 0.002 0.000 0.000
0.134E-05 0.198 0.002 0.000 0.000
0.135E-05 0.198 0.002 0.000 0.000
0.135E-05 0.198 0.002 0.000 0.000
0.136E-05 0.198 0.002 0.000 0.000
0.136E-05 0.198 0.002 0.000 0.000
0.136E-05 0.198 0.002 0.000 0.000
0.137E-05 0.198 0.002 0.000 0.000
0.137E-05 0.198 0.002 0.000 0.000
0.138E-05 0.198 0.002 0.000 0.000
0.138E-05 0.198 0.002 0.000 0.000
0.138E-05 0.198 0.002 0.000 0.000
0.139E-05 0.198 0.002 0.000 0.000
0.139E-05 0.198 0.002 0.000 0.000
0.140E-05 0.198 0.002 0.000 0.000
0.140E-05 0.198 0.002 0.000 0.000
0.141E-05 0.198 0.002 0.000 0.000
0.141E-05 0.198 0.002 0.000 0.000
0.141E-05 0.198 0.002 0.000 0.000
0.142E-05 0.198 0.002 0.000 0.000
0.142E-05 0.198 0.002 0.000 0.000
0.143E-05 0.198 0.002 0.000 0.000
0.143E-05 0.198 0.002 0.000 0.000
0.144E-05 0.198 0.002 0.000 0.000
0.144E-05 0.198 0.002 0.000 0.000
0.144E-05 0.198 0.002 0.000 0.000
0.145E-05 0.198 0.002 0.000 0.000
0.145E-05 0.198 0.002 0.000 0.000
0.146E-05 0.198 0.002 0.000 0.000
0.146E-05 0.198 0.002 0.000 0.000
0.147E-05 0.198 0.002 0.000 0.000
0.147E-05 0.198 0.002 0.000 0.000
0.147E-05 0.198 0.002 0.000 0.000
0.148E-05 0.198 0.002 0.000 0.000
0.148E-05 0.198 0.002 0.000 0.000
0.149E-05 0.198 0.002 0.000 0.000
0.149E-05 0.198 0.002 0.000 0.000
0.150E-05 0.198 0.002 0.000 0.000
0.150E-05 0.198 0.002 0.000 0.000
0.151E-05 0.198 0.002 0.000 0.000
0.151E-05 0.198 0.002 0.000 0.000
0.151E-05 0.198 0.002 0.000 0.000
0.152E-05 0.198 0.002 0.000 0.000
0.152E-05 0.198 0.002 0.000 0.000
0.153E-05 0.198 0.002 0.000 0.000
0.153E-05 0.198 0.002 0.000 0.000
0.154E-05 0.198 0.002 0.000 0.000
0.154E-05 0.198 0.002 0.000 0.000
0.155E-05 0.198 0.002 0.000 0.000
0.155E-05 0.198 0.002 0.000 0.000
0.156E-05 0.198 0.002 0.000 0.000
0.156E-05 0.198 0.002 0.000 0.000
0.157E-05 0.198 0.002 0.000 0.000
0.157E-05 0.198 0.002 0.000 0.000
0.157E-05 0.198 0.002 0.000 0.000
0.158E-05 0.198 0.002 0.000 0.000
0.158E-05 0.198 0.002 0.000 0.000
0.159E-05 0.198 0.002 0.000 0.000
0.159E-05 0.198 0.002 0.000 0.000
0.160E-05 0.198 0.002 0.000 0.000
0.160E-05 0.198 0.002 0.000 0.000
0.161E-05 0.198 0.002 0.000 0.000
0.161E-05 0.198 0.002 0.000 0.000
0.162E-05 0.198 0.002 0.000 0.000
0.162E-05 0.198 0.002 0.000 0.000
0.163E-05 0.198 0.002 0.000 0.000
0.163E-05 0.198 0.002 0.000 0.000
0.164E-05 0.198 0.002 0.000 0.000
0.164E-05 0.198 0.002 0.000 0.000
0.165E-05 0.198 0.002 0.000 0.000
0.165E-05 0.198 0.002 0.000 0.000
0.166E-05 0.198 0.002 0.000 0.000
0.166E-05 0.198 0.002 0.000 0.000
0.167E-05 0.198 0.002 0.000 0.000
0.167E-05 0.198 0.002 0.000 0.000
0.168E-05 0.198 0.002 0.000 0.000
0.168E-05 0.198 0.002 0.000 0.000
0.169E-05 0.198 0.002 0.000 0.000
0.169E-05 0.198 0.002 0.000 0.000
0.170E-05 0.198 0.002 0.000 0.000
0.170E-05 0.198 0.002 0.000 0.000
0.171E-05 0.198 0.002 0.000 0.000
0.171E-05 0.198 0.002 0.000 0.000
0.172E-05 0.198 0.002 0.000 0.000
0.172E-05 0.198 0.002 0.000 0.000
0.173E-05 0.198 0.002 0.000 0.000
0.173E-05 0.198 0.002 0.000 0.000
0.174E-05 0.198 0.002 0.000 0.000
0.174E-05 0.198 0.002 0.000 0.000
0.175E-05 0.198 0.002 0.000 0.000
0.175E-05 0.198 0.002 0.000 0.000
0.176E-05 0.198 0.002 0.000 0.000
0.176E-05 0.198 0.002 0.000 0.000
0.177E-05 0.198 0.002 0.000 0.000
0.178E-05 0.198 0.002 0.000 0.000
0.178E-05 0.198 0.002 0.000 0.000
0.179E-05 0.198 0.002 0.000 0.000
0.179E-05 0.198 0.002 0.000 0.000
0.180E-05 0.198 0.002 0.000 0.000
0.180E-05 0.198 0.002 0.000 0.000
0.181E-05 0.198 0.002 0.000 0.000
0.181E-05 0.198 0.002 0.000 0.000
0.182E-05 0.198 0.002 0.000 0.000
0.182E-05 0.198 0.002 0.000 0.000
0.183E-05 0.197 0.003 0.000 0.000
0.183E-05 0.197 0.003 0.000 0.000
0.184E-05 0.197 0.003 0.000 0.000
0.185E-05 0.197 0.003 0.000 0.000
0.185E-05 0.197 0.003 0.000 0.000
0.186E-05 0.197 0.003 0.000 0.000
0.186E-05 0.197 0.003 0.000 0.000
0.187E-05 0.197 0.003 0.000 0.000
0.187E-05 0.197 0.003 0.000 0.000
0.188E-05 0.197 0.003 0.000 0.000
0.188E-05 0.197 0.003 0.000 0.000
0.189E-05 0.197 0.003 0.000 0.000
0.190E-05 0.197 0.003 0.000 0.000
0.190E-05 0.197 0.003 0.000 0.000
0.191E-05 0.197 0.003 0.000 0.000
0.191E-05 0.197 0.003 0.000 0.000
0.192E-05 0.197 0.003 0.000 0.000
0.192E-05 0.197 0.003 0.000 0.000
0.193E-05 0.197 0.003 0.000 0.000
0.194E-05 0.197 0.003 0.000 0.000
0.194E-05 0.197 0.003 0.000 0.000
0.195E-05 0.197 0.003 0.000 0.000
0.195E-05 0.197 0.003 0.000 0.000
0.196E-05 0.197 0.003 0.000 0.000
0.197E-05 0.197 0.003 0.000 0.000
0.197E-05 0.197 0.003 0.000 0.000
0.198E-05 0.197 0.003 0.000 0.000
0.198E-05 0.197 0.003 0.000 0.000
0.199E-05 0.197 0.003 0.000 0.000
0.200E-05 0.197 0.003 0.000 0.000
0.200E-05 0.197 0.003 0.000 0.000
0.201E-05 0.197 0.003 0.000 0.000
0.201E-05 0.197 0.003 0.000 0.000
0.202E-05 0.197 0.003 0.000 0.000
0.203E-05 0.197 0.003 0.000 0.000
0.203E-05 0.197 0.003 0.000 0.000
0.204E-05 0.197 0.003 0.000 0.000
0.204E-05 0.197 0.003 0.000 0.000
0.205E-05 0.197 0.003 0.000 0.000
0.206E-05 0.197 0.003 0.000 0.000
0.206E-05 0.197 0.003 0.000 0.000
0.207E-05 0.197 0.003 0.000 0.000
0.207E-05 0.197 0.003 0.000 0.000
0.208E-05 0.197 0.003 0.000 0.000
0.209E-05 0.197 0.003 0.000 0.000
0.209E-05 0.197 0.003 0.000 0.000
0.210E-05 0.197 0.003 0.000 0.000
0.211E-05 0.197 0.003 0.000 0.000
0.211E-05 0.197 0.003 0.000 0.000
0.212E-05 0.197 0.003 0.000 0.000
0.212E-05 0.197 0.003 0.000 0.000
0.213E-05 0.197 0.003 0.000 0.000
0.214E-05 0.197 0.003 0.000 0.000
0.214E-05 0.197 0.003 0.000 0.000
0.215E-05 0.197 0.003 0.000 0.000
0.216E-05 0.197 0.003 0.000 0.000
0.216E-05 0.197 0.003 0.000 0.000
0.217E-05 0.197 0.003 0.000 0.000
0.218E-05 0.197 0.003 0.000 0.000
0.218E-05 0.197 0.003 0.000 0.000
0.219E-05 0.197 0.003 0.000 0.000
0.220E-05 0.197 0.003 0.000 0.000
0.220E-05 0.197 0.003 0.000 0.000
0.221E-05 0.197 0.003 0.000 0.000
0.222E-05 0.197 0.003 0.000 0.000
0.222E-05 0.197 0.003 0.000 0.000
0.223E-05 0.197 0.003 0.000 0.000
0.224E-05 0.197 0.003 0.000 0.000
0.224E-05 0.197 0.003 0.000 0.000
0.225E-05 0.197 0.003 0.000 0.000
0.226E-05 0.197 0.003 0.000 0.000
0.226E-05 0.197 0.003 0.000 0.000
0.227E-05 0.197 0.003 0.000 0.000
0.228E-05 0.197 0.003 0.000 0.000
0.228E-05 0.197 0.003 0.000 0.000
0.229E-05 0.197 0.003 0.000 0.000
0.230E-05 0.197 0.003 0.000 0.000
0.230E-05 0.197 0.003 0.000 0.000
0.231E-05 0.197 0.003 0.000 0.000
0.232E-05 0.197 0.003 0.000 0.000
0.232E-05 0.197 0.003 0.000 0.000
0.233E-05 0.197 0.003 0.000 0.000
0.234E-05 0.197 0.003 0.000 0.000
0.235E-05 0.197 0.003 0.000 0.000
0.235E-05 0.197 0.003 0.000 0.000
0.236E-05 0.196 0.004 0.000 0.000
0.237E-05 0.196 0.004 0.000 0.000
0.237E-05 0.196 0.004 0.000 0.000
0.238E-05 0.196 0.004 0.000 0.000
0.239E-05 0.196 0.004 0.000 0.000
0.240E-05 0.196 0.004 0.000 0.000
0.240E-05 0.196 0.004 0.000 0.000
0.241E-05 0.196 0.004 0.000 0.000
0.242E-05 0.196 0.004 0.000 0.000
0.242E-05 0.196 0.004 0.000 0.000
0.243E-05 0.196 0.004 0.000 0.000
0.244E-05 0.196 0.004 0.000 0.000
0.245E-05 0.196 0.004 0.000 0.000
0.245E-05 0.196 0.004 0.000 0.000
0.246E-05 0.196 0.004 0.000 0.000
0.247E-05 0.196 0.004 0.000 0.000
0.248E-05 0.196 0.004 0.000 0.000
0.248E-05 0.196 0.004 0.000 0.000
0.249E-05 0.196 0.004 0.000 0.000
0.250E-05 0.196 0.004 0.000 0.000
0.251E-05 0.196 0.004 0.000 0.000
0.251E-05 0.196 0.004 0.000 0.000
0.252E-05 0.196 0.004 0.000 0.000
0.253E-05 0.196 0.004 0.000 0.000
0.254E-05 0.196 0.004 0.000 0.000
0.254E-05 0.196 0.004 0.000 0.000
0.255E-05 0.196 0.004 0.000 0.000
0.256E-05 0.196 0.004 0.000 0.000
0.257E-05 0.196 0.004 0.000 0.000
0.257E-05 0.196 0.004 0.000 0.000
0.258E-05 0.196 0.004 0.000 0.000
0.259E-05 0.196 0.004 0.000 0.000
0.260E-05 0.196 0.004 0.000 0.000
0.260E-05 0.196 0.004 0.000 0.000
0.261E-05 0.196 0.004 0.000 0.000
0.262E-05 0.196 0.004 0.000 0.000
0.263E-05 0.196 0.004 0.000 0.000
0.264E-05 0.196 0.004 0.000 0.000
0.264E-05 0.196 0.004 0.000 0.000
0.265E-05 0.196 0.004 0.000 0.000
0.266E-05 0.196 0.004 0.000 0.000
0.267E-05 0.196 0.004 0.000 0.000
0.268E-05 0.196 0.004 0.000 0.000
0.268E-05 0.196 0.004 0.000 0.000
0.269E-05 0.196 0.004 0.000 0.000
0.270E-05 0.196 0.004 0.000 0.000
0.271E-05 0.196 0.004 0.000 0.000
0.272E-05 0.196 0.004 0.000 0.000
0.272E-05 0.196 0.004 0.000 0.000
0.273E-05 0.196 0.004 0.000 0.000
0.274E-05 0.196 0.004 0.000 0.000
0.275E-05 0.196 0.004 0.000 0.000
0.276E-05 0.196 0.004 0.000 0.000
0.277E-05 0.196 0.004 0.000 0.000
0.277E-05 0.196 0.004 0.000 0.000
0.278E-05 0.196 0.004 0.000 0.000
0.279E-05 0.196 0.004 0.000 0.000
0.280E-05 0.196 0.004 0.000 0.000
0.281E-05 0.196 0.004 0.000 0.000
0.282E-05 0.196 0.004 0.000 0.000
0.282E-05 0.196 0.004 0.000 0.000
0.283E-05 0.196 0.004 0.000 0.000
0.284E-05 0.196 0.004 0.000 0.000
0.285E-05 0.196 0.004 0.000 0.000
0.286E-05 0.196 0.004 0.000 0.000
0.287E-05 0.196 0.004 0.000 0.000
0.288E-05 0.196 0.004 0.000 0.000
0.288E-05 0.196 0.004 0.000 0.000
0.289E-05 0.196 0.004 0.000 0.000
0.290E-05 0.195 0.005 0.000 0.000
0.291E-05 0.195 0.005 0.000 0.000
0.292E-05 0.195 0.005 0.000 0.000
0.293E-05 0.195 0.005 0.000 0.000
0.294E-05 0.195 0.005 0.000 0.000
0.295E-05 0.195 0.005 0.000 0.000
0.295E-05 0.195 0.005 0.000 0.000
0.296E-05 0.195 0.005 0.000 0.000
0.297E-05 0.195 0.005 0.000 0.000
0.298E-05 0.195 0.005 0.000 0.000
0.299E-05 0.195 0.005 0.000 0.000
0.300E-05 0.195 0.005 0.000 0.000
0.301E-05 0.195 0.005 0.000 0.000
0.302E-05 0.195 0.005 0.000 0.000
0.303E-05 0.195 0.005 0.000 0.000
0.303E-05 0.195 0.005 0.000 0.000
0.304E-05 0.195 0.005 0.000 0.000
0.305E-05 0.195 0.005 0.000 0.000
0.306E-05 0.195 0.005 0.000 0.000
0.307E-05 0.195 0.005 0.000 0.000
0.308E-05 0.195 0.005 0.000 0.000
