      0.708E-06    0.200    0.000    0.000    0.000
      0.710E-06    0.200    0.000    0.000    0.000
      0.712E-06    0.200    0.000    0.000    0.000
      0.714E-06    0.200    0.000    0.000    0.000
      0.716E-06    0.200    0.000    0.000    0.000
      0.718E-06    0.200    0.000    0.000    0.000
      0.721E-06    0.200    0.000    0.000    0.000
      0.723E-06    0.200    0.000    0.000    0.000
      0.725E-06    0.200    0.000    0.000    0.000
      0.727E-06    0.200    0.000    0.000    0.000
      0.729E-06    0.200    0.000    0.000    0.000
      0.731E-06    0.200    0.000    0.000    0.000
      0.734E-06    0.200    0.000    0.000    0.000
      0.736E-06    0.200    0.000    0.000    0.000
      0.738E-06    0.200    0.000    0.000    0.000
      0.740E-06    0.200    0.000    0.000    0.000
      0.742E-06    0.200    0.000    0.000    0.000
      0.745E-06    0.200    0.000    0.000    0.000
      0.747E-06    0.200    0.000    0.000    0.000
      0.749E-06    0.200    0.000    0.000    0.000
      0.751E-06    0.200    0.000    0.000    0.000
      0.754E-06    0.200    0.000    0.000    0.000
      0.756E-06    0.200    0.000    0.000    0.000
      0.758E-06    0.200    0.000    0.000    0.000
      0.761E-06    0.200    0.000    0.000    0.000
      0.763E-06    0.200    0.000    0.000    0.000
      0.765E-06    0.200    0.000    0.000    0.000
      0.767E-06    0.200    0.000    0.000    0.000
      0.770E-06    0.200    0.000    0.000    0.000
      0.772E-06    0.200    0.000    0.000    0.000
      0.774E-06    0.200    0.000    0.000    0.000
      0.777E-06    0.200    0.000    0.000    0.000
      0.779E-06    0.200    0.000    0.000    0.000
      0.781E-06    0.200    0.000    0.000    0.000
      0.784E-06    0.200    0.000    0.000    0.000
      0.786E-06    0.200    0.000    0.000    0.000
      0.788E-06    0.200    0.000    0.000    0.000
      0.791E-06    0.200    0.000    0.000    0.000
      0.793E-06    0.200    0.000    0.000    0.000
      0.795E-06    0.200    0.000    0.000    0.000
      0.798E-06    0.200    0.000    0.000    0.000
      0.800E-06    0.200    0.000    0.000    0.000
      0.803E-06    0.200    0.000    0.000    0.000
      0.805E-06    0.200    0.000    0.000    0.000
      0.807E-06    0.200    0.000    0.000    0.000
      0.810E-06    0.200    0.000    0.000    0.000
      0.812E-06    0.200    0.000    0.000    0.000
      0.815E-06    0.200    0.000    0.000    0.000
      0.817E-06    0.200    0.000    0.000    0.000
      0.820E-06    0.200    0.000    0.000    0.000
      0.822E-06    0.200    0.000    0.000    0.000
      0.825E-06    0.200    0.000    0.000    0.000
      0.827E-06    0.200    0.000    0.000    0.000
      0.830E-06    0.200    0.000    0.000    0.000
      0.832E-06    0.200    0.000    0.000    0.000
      0.835E-06    0.200    0.000    0.000    0.000
